appid,windows,mac,linux
224760,1,1,1
224820,1,0,0
224860,1,1,1
224900,1,1,1
224920,1,0,0
224940,1,0,0
224960,1,0,0
224980,1,0,0
225000,1,0,0
225020,1,0,0
225080,1,0,0
225160,1,1,1
225260,1,1,1
225280,1,0,0
225300,1,0,0
225320,1,0,0
225360,1,0,0
225420,1,1,1
225540,1,0,0
225600,1,1,1
225640,1,0,0
225840,1,0,0
226100,1,0,0
226120,1,1,1
226560,1,0,0
226580,1,0,0
226620,1,1,1
226720,1,0,0
226740,1,1,1
226780,1,0,0
226820,1,1,0
226840,1,1,1
226860,1,0,0
226960,1,1,1
227000,1,0,0
227060,1,0,0
227080,1,1,1
227100,1,0,0
227160,1,1,1
227200,1,1,1
227220,1,0,0
227300,1,1,1
227380,1,1,1
227560,1,1,0
227580,1,1,1
227600,1,0,0
227760,1,0,0
227780,1,0,0
227800,1,0,0
227860,1,1,1
227900,1,0,0
227920,1,0,0
227940,1,0,0
228200,1,0,0
228260,1,0,0
228280,1,1,1
228300,1,0,0
228320,1,1,1
228360,1,1,1
228380,1,0,0
228440,1,1,1
228760,1,0,0
228960,1,1,1
229480,1,0,0
229520,1,1,1
229560,1,1,1
229580,1,0,0
229600,1,1,0
229810,1,0,0
229870,1,0,0
229890,1,0,0
229970,1,0,0
230050,1,1,0
230070,1,0,0
230150,1,1,0
230190,1,1,1
230270,1,1,1
230290,1,1,1
230310,1,1,1
230410,1,0,0
230650,1,0,0
230700,1,1,1
230760,1,0,1
230820,1,1,0
230840,1,0,0
230980,1,1,0
231020,1,0,0
231040,1,1,1
231140,1,0,0
231160,1,1,1
231200,1,1,1
231310,1,1,1
231330,1,0,1
231430,1,1,1
231720,1,1,1
231740,1,1,1
232010,1,1,0
232050,1,0,0
232090,1,0,0
232430,1,1,1
232750,1,0,0
232770,1,1,1
232790,1,1,1
232890,1,0,0
232910,1,0,0
232950,1,1,0
232970,1,0,0
233110,1,1,0
233130,1,1,1
233150,1,1,1
233190,1,0,0
233210,1,1,1
233230,1,1,1
233270,1,0,0
233290,1,0,0
233310,1,1,0
233350,1,0,0
233410,1,1,0
233450,1,1,1
233470,1,1,0
233510,1,0,0
233550,1,1,1
233610,1,1,1
233720,1,1,1
233740,1,1,1
233840,1,1,1
233860,1,0,0
233980,1,1,1
234080,1,0,0
234140,1,1,1
234160,1,0,0
234190,1,1,1
234270,1,1,1
234290,1,0,0
234330,1,0,0
234350,1,0,0
234370,1,1,1
234390,1,1,1
234490,1,1,0
234630,1,0,0
234650,1,1,1
234670,1,0,0
234820,1,0,0
234900,1,1,0
234920,1,1,1
234940,1,1,1
235070,1,1,0
235210,1,0,0
235250,1,1,0
235320,1,0,0
235340,1,0,0
235360,1,1,0
235380,1,1,0
235400,1,0,0
235460,1,0,0
235520,1,0,0
235540,1,0,0
235600,1,0,0
235620,1,1,1
235660,1,0,0
235720,1,1,0
235800,1,1,1
235820,1,1,1
235900,1,0,0
235980,1,1,1
236010,1,0,0
236090,1,1,1
236110,1,0,0
236130,1,0,0
236150,1,0,0
236290,1,0,0
236370,1,1,1
236390,1,1,1
236430,1,0,0
236450,1,0,0
236470,1,0,0
236490,1,0,0
236510,1,0,0
236690,1,1,0
236730,1,1,1
236790,1,0,0
236850,1,1,1
236930,1,0,0
236970,1,0,0
237310,1,0,0
237350,1,1,1
237430,1,1,1
237470,1,1,1
237550,1,1,1
237570,1,0,0
237630,1,0,0
237740,1,0,0
237760,1,1,0
237850,1,1,1
237870,1,1,1
237890,1,0,0
237930,1,1,1
237950,1,0,0
237970,1,0,0
237990,1,1,0
238010,1,1,0
238050,1,1,0
238090,1,0,0
238210,1,1,0
238240,1,0,0
238260,1,1,0
238320,1,1,1
238370,1,1,1
238430,1,0,0
238460,1,1,1
238530,1,1,0
238630,1,1,1
238750,1,1,0
238870,1,0,0
238890,1,1,1
238910,1,1,1
238930,1,1,0
238960,1,0,0
239030,1,1,1
239070,1,1,1
239090,1,1,0
239120,1,0,0
239140,1,1,1
239160,1,1,0
239200,1,1,1
239250,1,0,0
239430,1,1,1
239700,1,1,1
239720,1,0,0
239800,1,1,1
239820,1,1,1
239840,1,0,0
240320,1,0,0
240340,1,1,1
240360,1,1,1
240440,1,1,1
240600,1,0,0
240620,1,0,0
240720,1,1,1
240760,1,1,1
240970,1,0,0
241000,1,1,1
241240,1,1,1
241260,1,0,0
241300,1,1,1
241320,1,1,1
241410,1,0,0
241560,1,0,0
241600,1,1,1
241620,1,0,0
241720,1,0,0
241760,1,0,0
241910,1,1,1
242050,1,0,0
242110,1,1,1
242130,1,0,0
242530,1,1,1
242570,1,1,1
242640,1,0,0
242680,1,1,1
242700,1,0,0
242720,1,0,0
242760,1,0,0
242780,1,1,0
242820,1,1,1
242840,1,0,0
242860,1,1,1
242880,1,1,1
242920,1,0,0
243000,1,0,0
243120,1,0,0
243160,1,1,1
243200,1,1,0
243220,1,1,0
243280,1,1,0
243360,1,0,0
243450,1,0,0
243470,1,0,0
243780,1,1,1
243800,1,0,0
243930,1,0,1
243950,1,0,0
243970,1,1,1
244030,1,0,0
244050,1,0,0
244070,1,0,0
244090,1,0,0
244160,1,1,0
244210,1,0,0
244410,1,0,0
244430,1,1,0
244450,1,0,0
244590,1,0,0
244690,1,0,0
244710,1,1,0
244730,1,0,0
244750,1,1,1
244770,1,1,1
244810,1,1,1
244830,1,1,1
244850,1,0,0
244870,1,1,1
244890,1,0,0
244910,1,0,0
244930,1,0,0
244950,1,1,0
245050,1,0,0
245170,1,1,1
245280,1,0,0
245300,1,0,0
245370,1,0,0
245390,1,1,1
245410,1,1,1
245430,1,1,1
245450,1,1,0
245470,1,1,1
245490,1,0,0
245620,1,1,1
246070,1,1,1
246090,1,1,1
246110,1,1,1
246420,1,1,1
246580,1,0,0
246620,1,1,1
246680,1,1,1
246700,1,0,0
246720,1,1,0
246740,1,1,0
246760,1,0,0
246800,1,1,1
246820,1,0,0
246840,1,0,0
246880,1,0,0
246900,1,1,0
246920,1,1,1
246940,1,0,0
246960,1,0,0
246980,1,0,0
247000,1,1,0
247020,1,1,1
247080,1,1,1
247140,1,0,0
247240,1,1,1
247370,1,0,0
247430,1,0,0
247660,1,0,0
247730,1,0,0
247870,1,1,0
247950,1,0,0
248170,1,0,0
248190,1,1,1
248270,1,1,0
248310,1,1,1
248330,1,1,0
248350,1,0,0
248370,1,0,0
248390,1,1,0
248470,1,1,1
248510,1,1,1
248530,1,0,0
248550,1,1,1
248570,1,1,1
248610,1,1,1
248630,1,0,0
248650,1,0,0
248800,1,1,1
248820,1,1,1
248860,1,1,1
249050,1,1,0
249130,1,1,0
249190,1,1,0
249230,1,0,0
249330,1,0,0
249360,1,0,0
249550,1,0,0
249570,1,1,1
249590,1,1,1
249610,1,0,0
249650,1,0,0
249680,1,0,0
249870,1,0,0
249930,1,0,0
249990,1,1,1
250050,1,1,1
250070,1,0,0
250110,1,1,1
250180,1,0,0
250260,1,1,1
250320,1,1,0
250340,1,1,0
250380,1,1,1
250400,1,0,0
250420,1,1,1
250460,1,1,1
250500,1,0,0
250520,1,0,0
250540,1,1,0
250560,1,1,1
250580,1,1,1
250600,1,1,1
250620,1,1,1
250640,1,0,0
250660,1,0,0
250680,1,0,0
250700,1,1,1
250720,1,0,0
250760,1,1,1
250900,1,1,1
251020,1,0,0
251060,1,1,1
251110,1,0,0
251130,1,1,1
251150,1,0,0
251170,1,0,0
251210,1,1,1
251230,1,0,0
251270,1,0,1
251290,1,0,0
251310,1,0,0
251370,1,1,1
251410,1,1,1
251430,1,1,1
251450,1,1,0
251470,1,1,1
251490,1,1,1
251510,1,0,0
251530,1,1,1
251570,1,1,1
251630,1,1,1
251690,1,0,0
251710,1,1,1
251730,1,1,0
251770,1,1,0
251810,1,0,0
251830,1,1,0
251850,1,1,0
251870,1,0,0
251890,1,1,1
251910,1,1,1
251950,1,1,0
251990,1,1,1
252010,1,0,0
252030,1,1,0
252050,1,0,0
252070,1,0,0
252090,1,1,0
252110,1,1,1
252130,1,1,0
252170,1,1,1
252230,1,0,0
252250,1,1,1
252270,1,0,0
252290,1,1,1
252310,1,1,1
252330,1,1,0
252350,1,0,0
252390,1,1,1
252410,1,1,1
252430,1,1,0
252450,1,1,1
252470,1,1,1
252490,1,1,0
252530,1,0,0
252550,1,1,0
252570,1,1,0
252610,1,1,1
252630,1,1,1
252670,1,1,1
252690,1,1,0
252710,1,1,0
252730,1,0,0
252750,1,1,1
252830,1,1,0
252870,1,1,1
252890,1,0,0
252910,1,0,0
252950,1,1,1
252970,1,1,1
253030,1,1,1
253110,1,0,0
253150,1,1,1
253230,1,1,0
253250,1,1,0
253290,1,1,1
253330,1,1,1
253350,1,1,1
253370,1,1,1
253390,1,1,1
253410,1,1,1
253430,1,0,0
253490,1,0,0
253510,1,0,0
253570,1,1,1
253610,1,0,0
253670,1,0,0
253690,1,0,0
253710,1,0,0
253750,1,0,0
253770,1,0,0
253790,1,1,1
253840,1,0,0
253860,1,1,0
253880,1,1,0
253900,1,1,1
253960,1,1,1
253980,1,1,1
254060,1,1,0
254080,1,1,0
254200,1,1,1
254300,1,0,0
254320,1,1,1
254440,1,0,0
254460,1,0,0
254480,1,0,0
254590,1,0,0
254700,1,0,0
254820,1,0,0
254840,1,0,0
254860,1,0,0
254880,1,0,0
254920,1,0,0
254960,1,0,0
255070,1,0,0
255220,1,1,1
255260,1,0,0
255280,1,0,0
255300,1,1,1
255320,1,0,0
255340,1,1,1
255370,1,0,0
255390,1,0,0
255420,1,0,0
255710,1,1,1
255870,1,1,1
255940,1,1,0
255960,1,0,0
256010,1,1,1
256030,1,0,0
256070,1,0,0
256190,1,0,0
256290,1,0,0
256330,1,0,0
256370,1,0,0
256390,1,0,0
256460,1,0,0
257030,1,1,0
257050,1,0,0
257120,1,1,1
257170,1,1,0
257220,1,0,0
257260,1,1,1
257350,1,1,1
257510,1,1,1
257630,1,1,0
257670,1,1,1
257690,1,1,1
257710,1,1,1
257730,1,1,0
257750,1,0,0
257770,1,0,1
257790,1,0,0
257830,1,1,1
257850,1,1,1
257870,1,1,1
257970,1,1,1
257990,1,0,0
258010,1,0,0
258050,1,1,1
258070,1,1,0
258090,1,0,0
258180,1,0,0
258200,1,0,0
258220,1,0,0
258520,1,0,0
258590,1,0,0
258760,1,0,0
258880,1,0,0
258890,1,1,1
258910,1,0,0
258950,1,1,1
258970,1,0,0
259020,1,0,0
259060,1,1,1
259080,1,0,0
259130,1,1,1
259170,1,0,0
259190,1,0,0
259320,1,0,0
259340,1,1,0
259390,1,1,1
259410,1,1,0
259450,1,1,1
259470,1,1,1
259510,1,1,1
259550,1,1,1
259570,1,0,0
259600,1,1,1
259620,1,1,1
259640,1,0,0
259660,1,0,0
259680,1,1,1
259720,1,1,1
259740,1,1,1
259810,1,0,0
259830,1,1,1
259870,1,0,0
259890,1,0,0
259910,1,0,0
259940,1,0,0
259960,1,0,0
259980,1,0,0
260000,1,0,0
260020,1,0,0
260040,1,0,0
260060,1,0,0
260080,1,0,0
260130,1,0,0
260160,1,1,1
260190,1,0,0
260210,1,0,0
260230,1,0,0
260250,1,0,0
260270,1,0,0
260330,1,1,1
260380,1,0,0
260410,1,1,0
260430,1,1,0
260530,1,1,1
260550,1,0,0
260570,1,0,0
260650,1,0,0
260690,1,0,0
260710,1,0,0
260730,1,1,1
260750,1,0,0
260790,1,1,1
260930,1,0,0
261110,1,0,0
261180,1,1,1
261350,1,1,1
261470,1,0,0
261490,1,1,0
261510,1,1,0
261530,1,1,1
261640,1,1,1
261680,1,1,1
261700,1,0,1
261720,1,0,0
261740,1,0,0
261760,1,0,0
261880,1,0,0
261900,1,1,0
261920,1,0,0
261940,1,0,0
261960,1,1,1
262000,1,1,0
262060,1,1,1
262080,1,0,0
262100,1,1,1
262120,1,0,0
262150,1,1,1
262190,1,0,0
262210,1,1,0
262240,1,0,0
262260,1,1,1
262280,1,1,1
262300,1,0,0
262390,1,0,0
262410,1,1,1
262450,1,0,0
262470,1,0,0
262490,1,0,0
262510,1,1,0
262550,1,0,0
262590,1,1,1
262610,1,1,0
262630,1,1,0
262690,1,1,1
262750,1,1,1
262770,1,1,0
262790,1,0,0
262810,1,0,0
262830,1,1,1
262850,1,1,1
262870,1,0,0
262900,1,0,0
262920,1,0,0
262940,1,1,1
262960,1,0,0
262980,1,0,0
263020,1,1,1
263040,1,0,0
263060,1,1,1
263080,1,1,1
263100,1,0,0
263120,1,0,0
263140,1,0,0
263180,1,1,0
263200,1,0,0
263280,1,0,0
263300,1,0,0
263320,1,1,1
263340,1,1,1
263360,1,1,1
263380,1,0,0
263400,1,0,0
263420,1,1,1
263460,1,1,1
263480,1,0,0
263500,1,1,1
263520,1,1,0
263540,1,0,0
263560,1,0,0
263600,1,0,0
263620,1,0,0
263640,1,0,0
263680,1,1,0
263700,1,1,0
263720,1,0,0
263740,1,1,1
263760,1,1,0
263800,1,0,0
263820,1,0,0
263860,1,1,1
263880,1,0,0
263920,1,1,1
263940,1,0,0
263960,1,1,1
263980,1,1,0
264000,1,1,1
264020,1,1,1
264060,1,0,1
264080,1,1,1
264120,1,0,0
264160,1,1,1
264200,1,0,0
264220,1,0,0
264240,1,0,0
264260,1,0,0
264280,1,1,1
264300,1,1,0
264320,1,0,0
264340,1,1,1
264380,1,1,1
264400,1,0,0
264440,1,1,1
264460,1,0,0
264480,1,0,0
264520,1,1,1
264540,1,0,0
264560,1,0,1
264580,1,0,0
264710,1,1,0
264730,1,1,0
265000,1,1,1
265120,1,0,0
265170,1,0,0
265210,1,0,0
265240,1,1,0
265300,1,0,0
265330,1,1,0
265380,1,1,1
265470,1,1,0
265550,1,0,0
265590,1,0,0
265610,1,0,0
265630,1,1,1
265670,1,1,1
265690,1,0,0
265730,1,0,0
265750,1,0,0
265770,1,1,1
265790,1,0,0
265810,1,0,0
265830,1,1,1
265870,1,0,0
265890,1,1,1
265930,1,1,1
265950,1,0,0
265970,1,1,1
265990,1,0,1
266010,1,1,1
266030,1,0,0
266050,1,0,0
266090,1,1,0
266110,1,1,1
266130,1,1,1
266150,1,0,0
266170,1,0,0
266190,1,0,0
266210,1,0,0
266230,1,1,1
266250,1,0,0
266270,1,0,0
266290,1,0,0
266310,1,0,0
266330,1,0,0
266370,1,0,0
266390,1,1,1
266410,1,0,0
266430,1,0,0
266490,1,0,0
266510,1,1,1
266840,1,0,0
266980,1,1,1
267060,1,1,1
267130,1,0,0
267220,1,0,0
267340,1,0,0
267360,1,0,0
267490,1,0,0
267530,1,0,0
267600,1,0,0
267610,1,0,0
267670,1,1,1
267730,1,1,1
267900,1,0,0
267920,1,0,0
267940,1,0,0
267960,1,0,0
267980,1,0,0
268050,1,0,0
268130,1,0,0
268200,1,1,1
268220,1,1,1
268240,1,1,0
268260,1,0,0
268320,1,0,0
268340,1,1,1
268360,1,1,1
268400,1,1,0
268420,1,0,0
268500,1,1,1
268520,1,0,0
268540,1,1,1
268650,1,1,1
268670,1,0,0
268750,1,1,1
268770,1,0,0
268810,1,1,1
268850,1,0,0
268870,1,1,1
268890,1,1,0
268910,1,1,0
268930,1,0,0
268970,1,0,0
268990,1,1,1
269010,1,1,1
269030,1,0,0
269050,1,1,0
269110,1,0,0
269150,1,1,1
269170,1,0,0
269190,1,0,0
269210,1,1,1
269230,1,0,0
269250,1,1,1
269270,1,0,0
269290,1,0,0
269310,1,1,0
269330,1,0,0
269350,1,0,0
269370,1,1,1
269430,1,0,0
269470,1,0,0
269490,1,1,0
269530,1,1,1
269570,1,0,0
269590,1,0,0
269610,1,0,0
269630,1,1,1
269650,1,1,1
269670,1,1,1
269690,1,1,1
269710,1,1,1
269730,1,0,0
269770,1,0,0
269790,1,0,1
269810,1,1,1
269890,1,1,1
269950,1,1,1
269990,1,1,0
270010,1,1,0
270030,1,1,1
270050,1,1,1
270070,1,1,1
270090,1,0,0
270110,1,0,0
270130,1,0,0
270150,1,1,1
270170,1,1,1
270190,1,0,0
270210,1,1,1
270230,1,0,0
270270,1,1,1
270310,1,1,0
270330,1,1,1
270410,1,0,0
270430,1,1,0
270450,1,1,1
270490,1,1,1
270510,1,0,0
270550,1,0,0
270570,1,1,1
270590,1,0,0
270610,1,1,1
270630,1,1,0
270750,1,1,1
270760,1,1,1
270770,1,0,0
270790,1,0,0
270810,1,1,0
270830,1,0,0
270850,1,1,0
270880,1,1,1
270910,1,0,0
270950,1,0,0
271240,1,1,0
271360,1,0,0
271370,1,0,0
271500,1,0,0
271550,1,0,0
271570,1,1,1
271590,1,0,0
271640,1,0,0
271670,1,1,0
271730,1,1,1
271760,1,0,0
271820,1,1,1
271860,1,0,0
271900,1,1,1
271920,1,0,0
271970,1,0,0
271990,1,0,0
272010,1,0,0
272040,1,1,0
272060,1,1,1
272270,1,1,1
272330,1,1,1
272470,1,0,0
272510,1,0,0
272600,1,1,1
272620,1,0,1
272890,1,1,1
272990,1,0,0
273030,1,0,0
273070,1,1,1
273110,1,0,0
273500,1,0,0
273570,1,0,0
273580,1,0,0
273590,1,0,0
273600,1,0,0
273620,1,0,0
273730,1,0,0
273740,1,1,0
273750,1,0,0
273760,1,0,0
273770,1,0,0
273790,1,0,0
273800,1,0,0
273820,1,0,0
273830,1,0,0
273840,1,0,0
273850,1,0,0
273860,1,0,0
273890,1,1,1
273940,1,0,0
273960,1,0,1
274010,1,1,0
274170,1,1,1
274190,1,1,1
274230,1,1,1
274250,1,1,1
274270,1,1,1
274290,1,1,1
274310,1,1,1
274350,1,1,1
274480,1,1,1
274500,1,1,1
274520,1,1,1
274560,1,0,0
274700,1,1,0
274880,1,0,0
274900,1,1,1
274920,1,0,0
274940,1,0,0
274960,1,0,0
274980,1,1,1
275060,1,0,0
275080,1,1,0
275100,1,1,1
275180,1,1,1
275200,1,1,0
275290,1,0,0
275310,1,0,0
275330,1,0,0
275350,1,0,0
275390,1,0,0
275470,1,0,0
275490,1,0,0
275510,1,0,0
275530,1,0,0
275570,1,0,0
275610,1,0,0
275670,1,1,1
275810,1,0,0
275830,1,0,0
275850,1,0,0
276220,1,0,0
276240,1,0,0
276300,1,0,0
276340,1,0,0
276360,1,0,0
276380,1,0,0
276430,1,0,0
276440,1,1,0
276460,1,1,0
276730,1,1,0
276750,1,0,0
276810,1,0,0
276870,1,0,0
276890,1,0,0
277110,1,0,0
277270,1,0,0
277390,1,0,0
277430,1,0,0
277450,1,0,0
277460,1,0,0
277470,1,0,0
277490,1,1,1
277500,1,1,0
277510,1,1,1
277520,1,1,0
277540,1,1,0
277560,1,1,0
277590,1,0,0
277630,1,0,0
277650,1,0,0
277680,1,1,1
277700,1,1,1
277850,1,1,1
277870,1,0,0
277890,1,0,0
277910,1,0,0
278080,1,0,0
278100,1,1,1
278360,1,1,1
278420,1,1,1
278440,1,1,0
278460,1,1,1
278490,1,0,0
278510,1,0,0
278530,1,0,0
278550,1,0,0
278570,1,0,0
278590,1,0,0
278620,1,1,1
278640,1,1,1
278810,1,1,0
278850,1,0,0
278890,1,1,0
278930,1,0,1
278970,1,0,0
279070,1,0,0
279140,1,1,1
279160,1,1,1
279260,1,0,0
279420,1,0,0
279440,1,1,0
279460,1,0,0
279480,1,0,0
279500,1,1,0
279520,1,1,0
279540,1,1,0
279560,1,1,0
279580,1,1,1
279640,1,0,0
279720,1,1,1
279740,1,0,0
279800,1,1,1
279900,1,1,1
279920,1,1,1
279940,1,1,1
279990,1,1,1
280010,1,1,0
280040,1,1,1
280140,1,0,0
280160,1,1,1
280180,1,1,1
280200,1,0,0
280220,1,1,1
280320,1,1,0
280380,1,0,0
280460,1,1,1
280500,1,1,0
280520,1,1,1
280540,1,1,1
280560,1,0,0
280600,1,0,0
280640,1,0,0
280680,1,0,0
280720,1,0,0
280790,1,1,0
280830,1,1,1
280890,1,0,0
280930,1,0,0
281060,1,1,1
281200,1,1,1
281220,1,0,0
281240,1,0,0
281260,1,0,0
281280,1,0,0
281350,1,0,0
281370,1,0,0
281390,1,0,0
281410,1,0,0
281430,1,0,0
281450,1,0,0
281560,1,0,0
281580,1,0,0
281610,1,1,0
281640,1,1,0
281750,1,1,1
281820,1,0,0
281840,1,1,0
281860,1,0,0
281920,1,1,1
281940,1,0,0
281990,1,1,1
282010,1,0,0
282030,1,0,0
282050,1,0,0
282070,1,1,1
282100,1,0,0
282140,1,1,1
282210,1,1,0
282400,1,0,0
282440,1,0,0
282530,1,0,0
282560,1,0,0
282590,1,0,1
282620,1,0,0
282640,1,1,1
282660,1,0,0
282680,1,1,1
282760,1,1,1
282780,1,1,1
282800,1,0,0
282860,1,0,0
282880,1,1,1
282900,1,0,0
283000,1,0,0
283020,1,0,0
283040,1,1,1
283060,1,0,0
283080,1,1,1
283100,1,0,0
283160,1,0,0
283180,1,0,0
283230,1,1,1
283270,1,1,1
283290,1,0,0
283310,1,0,0
283330,1,0,0
283350,1,0,0
283370,1,0,0
283390,1,0,0
283410,1,0,0
283430,1,0,0
283450,1,0,0
283470,1,0,0
283490,1,0,0
283560,1,0,0
283580,1,0,0
283600,1,0,0
283620,1,0,0
283640,1,1,1
283660,1,1,1
283680,1,0,0
283820,1,0,0
283840,1,0,0
283880,1,0,1
283920,1,1,1
283940,1,1,1
283960,1,1,1
283980,1,1,1
284000,1,1,1
284020,1,1,1
284050,1,0,0
284100,1,0,0
284140,1,1,1
284160,1,0,0
284180,1,0,0
284200,1,0,0
284220,1,0,0
284240,1,0,0
284260,1,1,0
284390,1,1,1
284410,1,1,1
284460,1,1,1
284710,1,1,1
284730,1,1,1
284750,1,1,1
284770,1,1,1
284790,1,1,1
284810,1,1,1
284830,1,1,1
284850,1,1,1
284870,1,1,1
284890,1,1,1
284910,1,0,0
284930,1,0,0
284950,1,0,0
284970,1,0,0
284990,1,0,0
285010,1,0,0
285090,1,0,0
285110,1,1,1
285130,1,0,0
285190,1,1,1
285310,1,0,0
285330,1,0,0
285350,1,0,0
285380,1,1,0
285420,1,0,0
285440,1,0,0
285480,1,0,0
285500,1,0,0
285520,1,0,0
285670,1,0,0
285740,1,1,0
285800,1,1,1
285820,1,1,1
285840,1,0,0
285900,1,1,1
285920,1,1,1
285980,1,0,0
286000,1,1,1
286040,1,1,0
286100,1,1,1
286120,1,1,0
286140,1,1,0
286160,1,1,1
286200,1,1,1
286220,1,1,1
286240,1,1,1
286260,1,1,1
286280,1,0,0
286300,1,1,1
286320,1,0,0
286340,1,1,1
286360,1,0,0
286380,1,1,1
286440,1,0,0
286460,1,0,0
286480,1,0,0
286520,1,1,0
286540,1,0,0
286570,1,0,1
286660,1,0,0
286690,1,1,1
286730,1,0,0
286750,1,0,0
286770,1,0,0
286790,1,0,0
286810,1,0,0
286830,1,0,0
286880,1,0,0
286930,1,0,0
286940,1,0,0
287020,1,0,1
287070,1,0,0
287100,1,0,0
287120,1,0,0
287200,1,0,0
287220,1,1,0
287260,1,0,0
287290,1,0,0
287390,1,1,1
287450,1,0,0
287580,1,1,1
287600,1,1,1
287630,1,0,0
287700,1,0,0
287720,1,1,0
287740,1,1,0
287780,1,1,1
287840,1,0,0
287860,1,1,1
287900,1,1,1
287920,1,0,0
287960,1,1,1
287980,1,1,1
288000,1,1,0
288020,1,1,1
288040,1,1,0
288060,1,1,1
288100,1,1,1
288120,1,0,0
288140,1,1,1
288160,1,0,0
288220,1,1,1
288260,1,1,1
288270,1,0,0
288370,1,0,0
288470,1,0,0
288500,1,1,0
288610,1,1,0
288630,1,0,0
288650,1,1,0
288670,1,1,0
288690,1,0,0
288710,1,0,0
288750,1,1,0
288790,1,0,0
288830,1,0,0
288840,1,0,0
288860,1,1,1
288880,1,0,1
288930,1,0,0
288970,1,0,0
289050,1,0,0
289070,1,1,1
289090,1,0,0
289130,1,1,0
289180,1,0,0
289200,1,0,0
289220,1,0,0
289240,1,0,0
289260,1,0,0
289280,1,0,0
289300,1,0,0
289320,1,0,0
289340,1,0,0
289360,1,0,0
289380,1,0,0
289400,1,0,0
289420,1,0,0
289440,1,0,0
289460,1,0,0
289480,1,0,0
289500,1,0,0
289520,1,1,0
289580,1,0,0
289600,1,0,0
289620,1,0,0
289650,1,0,0
289690,1,0,0
289760,1,1,1
289800,1,1,0
289820,1,1,0
289840,1,1,0
289890,1,0,0
289930,1,1,0
289950,1,1,1
290000,1,1,1
290020,1,1,1
290040,1,1,0
290060,1,1,1
290080,1,0,0
290260,1,1,0
290280,1,1,1
290300,1,1,0
290320,1,0,0
290340,1,1,1
290380,1,1,1
290440,1,0,0
290460,1,1,0
290470,1,0,0
290490,1,0,0
290510,1,1,0
290530,1,0,0
290650,1,0,0
290730,1,0,0
290770,1,1,1
290790,1,0,0
290810,1,0,0
290870,1,1,1
290890,1,1,1
290970,1,1,0
290990,1,1,1
291030,1,1,1
291050,1,1,1
291070,1,1,0
291130,1,0,0
291170,1,1,0
291190,1,1,1
291250,1,0,0
291270,1,0,0
291290,1,1,0
291330,1,0,0
291390,1,0,1
291410,1,1,0
291430,1,1,1
291450,1,0,0
291480,1,0,0
291550,1,1,0
291610,1,0,0
291630,1,0,0
291640,1,0,0
291650,1,1,1
291690,1,0,0
291710,1,0,0
291770,1,0,0
291860,1,0,0
291910,1,1,0
291930,1,0,0
291960,1,0,0
292030,1,0,0
292060,1,0,0
292090,1,1,1
292120,1,0,0
292140,1,0,0
292160,1,0,0
292200,1,0,0
292230,1,0,0
292240,1,1,1
292260,1,1,1
292280,1,1,1
292300,1,1,1
292330,1,0,0
292370,1,0,0
292380,1,1,0
292390,1,0,0
292400,1,1,0
292410,1,0,0
292420,1,0,0
292480,1,0,0
292500,1,0,0
292570,1,0,0
292600,1,1,1
292620,1,0,0
292630,1,0,0
292660,1,0,0
292670,1,0,0
292730,1,0,0
292760,1,0,0
292780,1,1,1
292800,1,1,1
292820,1,0,0
292840,1,1,1
292860,1,1,1
292880,1,0,0
292910,1,1,1
292930,1,0,0
292990,1,0,0
293160,1,1,0
293180,1,0,0
293200,1,1,1
293220,1,0,0
293240,1,1,1
293260,1,1,0
293320,1,0,0
293340,1,0,0
293400,1,0,0
293420,1,0,1
293440,1,0,0
293460,1,0,0
293480,1,0,0
293520,1,0,0
293540,1,0,0
293600,1,0,0
293660,1,1,1
293680,1,1,0
293720,1,0,0
293740,1,1,0
293760,1,0,0
293780,1,1,1
293840,1,1,1
293860,1,1,1
293880,1,1,0
293900,1,1,1
293920,1,1,1
293940,1,1,1
293960,1,0,0
293980,1,0,0
294000,1,1,1
294020,1,1,1
294040,1,0,0
294060,1,1,1
294100,1,1,1
294140,1,0,0
294160,1,1,1
294190,1,0,0
294230,1,1,1
294280,1,0,0
294370,1,1,1
294390,1,0,0
294440,1,1,1
294460,1,0,0
294530,1,1,1
294540,1,1,1
294550,1,1,1
294570,1,1,1
294580,1,1,1
294590,1,0,0
294650,1,1,1
294660,1,1,1
294670,1,1,1
294680,1,1,1
294690,1,1,1
294700,1,0,0
294710,1,1,1
294720,1,1,1
294730,1,0,0
294750,1,1,1
294770,1,0,0
294790,1,0,0
294810,1,0,0
294830,1,0,0
294860,1,0,0
295250,1,1,1
295490,1,1,1
295550,1,0,0
295590,1,1,0
295610,1,1,1
295630,1,1,1
295650,1,0,0
295670,1,1,1
295690,1,1,0
295710,1,1,0
295730,1,0,0
295750,1,1,0
295770,1,0,0
295790,1,1,1
295850,1,1,0
295870,1,1,0
295910,1,1,0
295930,1,0,0
295950,1,0,0
295990,1,0,0
296010,1,1,1
296030,1,1,1
296050,1,0,0
296070,1,1,1
296150,1,1,0
296180,1,0,0
296210,1,0,0
296220,1,1,0
296240,1,1,0
296280,1,1,0
296300,1,1,1
296470,1,0,0
296490,1,0,0
296510,1,1,1
296530,1,1,0
296550,1,0,0
296570,1,1,1
296590,1,0,0
296630,1,0,0
296650,1,1,0
296710,1,1,1
296730,1,0,0
